Project Name,Package Name,Type Name,Code Smell
Plants-Vs-Zombies,sample,ConeZombie,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Repeater,Unutilized Abstraction
Plants-Vs-Zombies,sample,Zombie,Unutilized Abstraction
Plants-Vs-Zombies,sample,Zombie,Broken Hierarchy
Plants-Vs-Zombies,sample,Zombie,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Jalapeno,Unutilized Abstraction
Plants-Vs-Zombies,sample,GameMenuController,Deficient Encapsulation
Plants-Vs-Zombies,sample,GameMenuController,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Pea,Unutilized Abstraction
Plants-Vs-Zombies,sample,Pea,Broken Hierarchy
Plants-Vs-Zombies,sample,CherryBomb,Unutilized Abstraction
Plants-Vs-Zombies,sample,GameElements,Unutilized Abstraction
Plants-Vs-Zombies,sample,DataTable,Deficient Encapsulation
Plants-Vs-Zombies,sample,DataTable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Database,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Plant,Unutilized Abstraction
Plants-Vs-Zombies,sample,Plant,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Almanac,Unutilized Abstraction
Plants-Vs-Zombies,sample,SidebarElement,Unutilized Abstraction
Plants-Vs-Zombies,sample,SidebarElement,Broken Hierarchy
Plants-Vs-Zombies,sample,SidebarElement,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,BucketZombie,Broken Hierarchy
Plants-Vs-Zombies,sample,NormalZombie,Broken Hierarchy
Plants-Vs-Zombies,sample,MowerIterator,Unnecessary Abstraction
Plants-Vs-Zombies,sample,MowerIterator,Unutilized Abstraction
Plants-Vs-Zombies,sample,Sun,Unutilized Abstraction
Plants-Vs-Zombies,sample,Sun,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Controller,Unnecessary Abstraction
Plants-Vs-Zombies,sample,Controller,Unutilized Abstraction
Plants-Vs-Zombies,sample,LoadGameController,Unutilized Abstraction
Plants-Vs-Zombies,sample,MainPageController,Unutilized Abstraction
Plants-Vs-Zombies,sample,PlantIterator,Unnecessary Abstraction
Plants-Vs-Zombies,sample,PlantIterator,Unutilized Abstraction
Plants-Vs-Zombies,sample,Main,Deficient Encapsulation
Plants-Vs-Zombies,sample,Main,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,LawnMower,Unutilized Abstraction
Plants-Vs-Zombies,sample,LawnMower,Broken Hierarchy
Plants-Vs-Zombies,sample,LawnMower,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,LevelMenuController,Deficient Encapsulation
Plants-Vs-Zombies,sample,LevelMenuController,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,PeaShooter,Unutilized Abstraction
Plants-Vs-Zombies,sample,PeaShooter,Broken Hierarchy
Plants-Vs-Zombies,sample,ZombieIterator,Unnecessary Abstraction
Plants-Vs-Zombies,sample,ZombieIterator,Unutilized Abstraction
Plants-Vs-Zombies,sample,Shooter,Unutilized Abstraction
Plants-Vs-Zombies,sample,Level,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,Sunflower,Unutilized Abstraction
Plants-Vs-Zombies,sample,GamePlayController,Deficient Encapsulation
Plants-Vs-Zombies,sample,GamePlayController,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,GamePlayController,Insufficient Modularization
Plants-Vs-Zombies,sample,Wallnut,Unutilized Abstraction
Plants-Vs-Zombies,sample,Wallnut,Broken Hierarchy
Plants-Vs-Zombies,sample,Shovel,Unutilized Abstraction
Plants-Vs-Zombies,sample,Shovel,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample,EndGameController,Cyclic-Dependent Modularization
Plants-Vs-Zombies,sample.view,viewManager,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,EqualizerBand,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,EqualizerBand,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.media,MediaView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.media,MediaView,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.media,MediaErrorInvalidationListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,MediaViewFrameTracker,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,VideoTrack,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,VideoTrack,Broken Hierarchy
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.media,MediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.media,MarkerMapChangeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_MarkerListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_PlayerStateListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_PlayerTimeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_VideoTrackSizeListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_MediaErrorListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_BufferListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,_SpectrumListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,MediaPlayerShutdownHook,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.media,MediaTimerTask,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.media,Media,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.media,_MetadataListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,SubtitleTrack,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,AudioEqualizer,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.media,Bands,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,AudioClip,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,AudioClip,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.media,AudioClip,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.media,MediaErrorEvent,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.media,MediaMarkerEvent,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,NGMediaView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.media,AudioTrack,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.media,AudioTrack,Broken Hierarchy
Plants-Vs-Zombies,com.sun.javafx.media,PrismMediaFrameHandler,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.javafx.media,TextureMapEntry,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.javafx.media,TextureMapEntry,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaAudioClipPlayer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaAudioClipPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,SchedulerEntry,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeVideoBuffer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeVideoBuffer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,VideoBufferDisposer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeEqualizerBand,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaAudioClip,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,AudioClipProvider,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,MediaUtils,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,MediaUtils,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaManagerInitializer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaManagerInitializer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioClip,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioClip,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioClipDisposer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaPlayer,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaPlayer,Missing Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeMediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,VideoRenderer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,EventQueueThread,Missing Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,MediaPulseTask,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioSpectrum,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioSpectrum,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,NativeAudioEqualizer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl,ResourceDisposerRecord,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform,PlatformManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform,PlatformManagerInitializer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform,PlatformManagerInitializer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform,Platform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXPlatform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXPlatformInitializer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXPlatformInitializer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXMediaPlayer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXMediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.osx,OSXMedia,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.java,JavaPlatform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.java,ID3MetadataParser,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,IOSPlatform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,IOSPlatformInitializer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,IOSPlatformInitializer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,IOSMediaPlayer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,IOSMediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,NullEQBand,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.ios,MediaPlayerOverlayImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.gstreamer,GSTPlatform,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.gstreamer,GSTMedia,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.gstreamer,GSTMediaPlayer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmediaimpl.platform.gstreamer,GSTMediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia,MediaManager,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia,MediaPlayer,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia,Media,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia,AudioClip,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia,AudioClip,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia,AudioClip,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,Locator,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,Locator,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,LocatorConnection,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,LocatorConnection,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,HLSConnectionHolder,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,HLSConnectionHolder,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,HLSConnectionHolder,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,PlaylistThread,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,PlaylistThread,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,PlaylistParser,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,VariantPlaylist,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,Playlist,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,ConnectionHolder,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,ConnectionHolder,Insufficient Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,FileConnectionHolder,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,URIConnectionHolder,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,MemoryConnectionHolder,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,LocatorCache,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,CacheInitializer,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.locator,CacheInitializer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,VideoTrack,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,SubtitleTrack,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,SubtitleTrack,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,VideoResolution,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,AudioTrack,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,AudioTrack,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.track,AudioTrack,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.events,NewFrameEvent,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.events,MarkerEvent,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.events,AudioSpectrumEvent,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.events,BufferProgressEvent,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.events,PlayerStateEvent,Broken Hierarchy
Plants-Vs-Zombies,com.sun.media.jfxmedia.effects,EqualizerBand,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.effects,AudioEqualizer,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.logging,Logger,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.control,FormatTypes,Unnecessary Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.control,FormatTypes,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.media.jfxmedia.control,FormatTypes,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.media.jfxmedia.control,VideoDataBuffer,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.web,WebEvent,Deficient Encapsulation
Plants-Vs-Zombies,javafx.scene.web,HTMLEditorSkin,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,HTMLEditorSkin,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.web,DirectoryAlreadyInUseException,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.web,WebView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,WebView,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.web,StyleableProperties,Multifaceted Abstraction
Plants-Vs-Zombies,javafx.scene.web,StyleableProperties,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,StyleableProperties,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.web,WebEngine,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,WebEngine,Insufficient Modularization
Plants-Vs-Zombies,javafx.scene.web,AccessorImpl,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.web,PageLoadListener,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.web,LoadWorker,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,DebuggerImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,javafx.scene.web,InspectorClientImpl,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.web,Entry,Unutilized Abstraction
Plants-Vs-Zombies,javafx.scene.web,WebErrorEvent,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit,Disposer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,DisposerRunnable,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,WeakDisposerRecord,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,FileSystem,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,WebPage,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit,WebPage,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,WebPage,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit,MainThread,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,BackForwardList,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,BackForwardList,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit,Entry,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,LocalizedStrings,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,ColorChooser,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,CursorManager,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit,SeparateThreadTimer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,WCWidget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,ContextMenuItem,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit,ContextMenuItem,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,WCPasteboard,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,LoadListenerClient,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit,SimpleSharedBufferInputStream,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,ContextMenu,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit,WCPluginWidget,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,WCPluginWidget,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit,WCPluginWidget,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit,WCFrameView,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit,WCFrameView,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.security,WCMessageDigest,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.network,URLLoaderBase,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.network,HTTP2Loader,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.network,ByteBufferAllocatorImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,CustomThreadFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,PublicSuffixes,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.network,Rules,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.network,DirectoryURLConnection,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,DirectoryInputStream,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,GetComparator,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,RemovalComparator,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,NetworkContext,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,URLLoaderThreadFactory,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,Cookie,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.network,ByteArrayElement,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,FileElement,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network,URLLoader,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.network,InvalidResponseException,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network.about,Handler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.network.about,AboutURLConnection,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.network.about,AboutRecord,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.network.data,Handler,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.plugin,DefaultPlugin,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.plugin,Plugin,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.dom,NodeFilterImpl,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.dom,NodeFilterImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,CSSValueListImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,UIEventImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLAreaElementImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLAreaElementImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLLegendElementImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLFieldSetElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLModElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLMapElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLHRElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,StyleSheetImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,CSSValueImpl,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLStyleElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLHeadingElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,MouseEventImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,MouseEventImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLOptionElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,CSSUnknownRuleImpl,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLImageElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLImageElementImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,CSSStyleDeclarationImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLFrameElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLFrameElementImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLBRElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLIFrameElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLIFrameElementImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLLabelElementImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLTitleElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,NodeIteratorImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,DocumentTypeImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,DocumentTypeImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLTableRowElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLTableRowElementImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLOptGroupElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLTableSectionElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,KeyboardEventImpl,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.dom,KeyboardEventImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLOptionsCollectionImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,CSSMediaRuleImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLLIElementImpl,Broken Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,EventImpl,Deficient Encapsulation
Plants-Vs-Zombies,com.sun.webkit.dom,EventImpl,Cyclic-Dependent Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,EventImpl,Insufficient Modularization
Plants-Vs-Zombies,com.sun.webkit.dom,SelfDisposer,Unutilized Abstraction
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLDocumentImpl,Rebellious Hierarchy
Plants-Vs-Zombies,com.sun.webkit.dom,HTMLDocumentImpl,Cyclic-Dependent Modularization
